CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment,CLV
14221.0,42,17,6517.49,4,5,5,455,Champions,479.4326222063857
14222.0,177,1,683.17,3,1,3,313,Lost,0.0
14223.0,92,3,991.13,3,3,3,333,Loyal,148.06209823749003
14224.0,110,9,1897.9,3,5,4,354,Loyal,134.74318123445093
14225.0,435,4,2037.02,1,3,4,134,At Risk,61.93672434782752
14226.0,29,6,3002.53,4,4,5,445,Champions,267.5087048337776
14227.0,26,15,6368.71,4,5,5,455,Champions,455.83820267221347
14228.0,438,3,745.5,1,3,3,133,At Risk,26.00595394930319
14229.0,52,7,2594.04,4,4,4,444,Champions,248.37126406733464
14230.0,436,3,979.8000000000001,1,3,3,133,At Risk,40.276771803715405
14231.0,184,4,1235.6200000000001,3,3,4,334,Loyal,107.21512850416377
14232.0,43,5,2048.07,4,4,4,444,Champions,247.97072960436594
14233.0,49,7,2904.27,4,4,5,445,Champions,208.68960623606236
14234.0,22,4,775.46,4,3,3,433,Loyal,178.6369610408246
14235.0,75,9,4717.99,3,5,5,355,Loyal,374.2025173093066
14236.0,81,5,1744.64,3,4,4,344,Loyal,159.8060912697057
14237.0,373,2,632.14,2,2,3,223,Potential,36.6287715275462
14238.0,326,3,434.23,2,3,2,232,Potential,23.301465983554177
14239.0,43,21,4263.17,4,5,5,455,Champions,269.1916242191054
14240.0,30,3,1247.49,4,3,4,434,Loyal,144.75348936864305
14241.0,184,2,333.70000000000005,3,2,2,322,Potential,29.692615702786764
14242.0,235,2,280.55,2,2,2,222,Potential,25.58145544746323
14243.0,9,17,7431.05,5,5,5,555,Champions,469.6764986178659
14244.0,661,1,366.41999999999996,1,1,2,112,Lost,0.0
14245.0,220,2,1693.45,2,2,4,224,Potential,126.4023166035182
14246.0,111,3,1474.06,3,3,4,334,Loyal,222.52655203385498
14247.0,278,5,772.66,2,4,3,243,Potential,41.11733952246637
14248.0,318,3,1032.95,2,3,3,233,Potential,64.56617640346309
14249.0,411,12,5625.461,2,5,5,255,Potential,44.77261880108539
14250.0,7,3,1904.05,5,3,4,534,Loyal,404.86114450578646
14251.0,2,5,2879.7000000000003,5,4,5,545,Champions,678.9846448794244
14252.0,381,1,350.99,2,1,2,212,Lost,0.0
14253.0,493,2,363.40000000000003,1,2,2,122,Lost,10.753328435452413
14254.0,433,1,601.03,1,1,3,113,Lost,0.0
14255.0,546,1,1000.63,1,1,3,113,Lost,0.0
14256.0,260,5,2473.9900000000002,2,4,4,244,Potential,123.34952989613505
14257.0,64,9,5954.45,3,5,5,355,Loyal,377.96094977494454
14258.0,9,25,32051.34,5,5,5,555,Champions,2020.317688900524
14259.0,142,1,120.0,3,1,1,311,Lost,0.0
14260.0,471,3,824.28,1,3,3,133,At Risk,16.901673983334195
14261.0,51,2,1163.45,4,2,3,423,Potential,126.9797943480542
14262.0,8,8,2618.23,5,4,4,544,Champions,422.9450517877024
14263.0,423,1,322.93,1,1,2,112,Lost,0.0
14264.0,155,6,1517.3600000000001,3,4,4,344,Loyal,88.44828171782642
14266.0,428,1,40.56,1,1,1,111,Lost,0.0
14267.0,163,3,1516.24,3,3,4,334,Loyal,171.36206761150427
14268.0,471,1,354.85,1,1,2,112,Lost,0.0
14269.0,439,1,295.73,1,1,2,112,Lost,0.0
14270.0,332,1,492.65000000000003,2,1,2,212,Lost,0.0
14271.0,226,2,219.13,2,2,1,221,Lost,20.364814749056354
14272.0,74,4,920.81,3,3,3,333,Loyal,80.25770563655917
14273.0,51,4,559.97,4,3,2,432,Potential,93.23415519300215
14274.0,686,1,256.6,1,1,1,111,Lost,0.0
14275.0,396,6,1189.3799999999999,2,4,3,243,Potential,30.546004249407048
14276.0,99,7,2102.68,3,4,4,344,Loyal,150.71577818754602
14278.0,410,1,205.83,2,1,1,211,Lost,0.0
14279.0,521,2,191.86,1,2,1,121,Lost,5.5171355017879735
14280.0,197,1,134.04,2,1,1,211,Lost,0.0
14281.0,408,1,245.15,2,1,1,211,Lost,0.0
14282.0,3,25,7849.66,5,5,5,555,Champions,495.84797992947597
14283.0,463,4,628.4399999999999,1,3,3,133,At Risk,5.943841927915401
14284.0,31,3,1299.65,4,3,4,434,Loyal,67.89397157187541
14285.0,21,8,3284.42,4,4,5,445,Champions,231.9882759463142
14286.0,24,7,8479.76,4,4,5,445,Champions,539.3799279680087
14287.0,8,3,176.63,5,3,1,531,Lost,36.32509075454359
14288.0,213,1,426.6,2,1,2,212,Lost,0.0
14289.0,9,6,911.26,5,4,3,543,Loyal,97.98882303350794
14290.0,11,8,4516.56,5,4,5,545,Champions,270.45339447609825
14291.0,2,23,7904.1,5,5,5,555,Champions,514.6560794905132
14292.0,8,16,9226.25,5,5,5,555,Champions,682.8513985969348
14293.0,3,9,3267.9300000000003,5,5,5,555,Champions,188.39138708958384
14294.0,407,1,375.34,2,1,2,212,Lost,0.0
14295.0,40,5,2362.91,4,4,4,444,Champions,194.8507041628452
14296.0,421,2,456.40000000000003,1,2,2,122,Lost,26.623565424905912
14297.0,18,4,1305.33,5,3,4,534,Loyal,210.72199009655742
14298.0,8,82,91194.49,5,5,5,555,Champions,5694.477985153382
14299.0,8,27,14499.49,5,5,5,555,Champions,808.4910609644313
14300.0,19,1,43.2,5,1,1,511,Lost,0.0
14301.0,117,4,1992.18,3,3,4,334,Loyal,159.29458489528523
14302.0,431,3,742.9000000000001,1,3,3,133,At Risk,41.78996009897219
14303.0,407,2,277.94,2,2,1,221,Lost,6.496868426063212
14304.0,223,3,1725.01,2,3,4,234,Potential,118.08439559285401
14305.0,71,3,1858.96,3,3,4,334,Loyal,259.90675052557435
14306.0,51,6,3151.4,4,4,5,445,Champions,238.44290799658611
14307.0,89,10,5071.03,3,5,5,355,Loyal,342.3550819956376
14308.0,549,2,1147.02,1,2,3,123,Lost,0.0
14309.0,8,11,3780.81,5,5,5,555,Champions,279.8805292519092
14310.0,433,1,492.1,1,1,2,112,Lost,0.0
14311.0,243,2,516.45,2,2,2,222,Potential,46.930908881314
14312.0,47,11,3090.29,4,5,5,455,Champions,219.35242680152953
14314.0,107,2,229.8,3,2,1,321,Lost,25.2227625709434
14315.0,45,8,3197.82,4,4,5,445,Champions,235.44436758597294
14316.0,422,5,1370.34,1,4,4,144,At Risk,39.271555082359264
14317.0,65,1,508.58000000000004,3,1,2,312,Lost,0.0
14318.0,460,1,158.02,1,1,1,111,Lost,0.0
14319.0,424,1,494.85,1,1,2,112,Lost,0.0
14320.0,207,5,1346.75,2,4,4,244,Potential,89.64347751366661
14321.0,11,7,2218.06,5,4,4,544,Champions,202.24052625408208
14322.0,429,4,474.1,1,3,2,132,Lost,14.802436460594368
14323.0,115,2,605.0600000000001,3,2,3,323,Potential,91.7535054345655
14324.0,410,2,701.61,2,2,3,223,Potential,35.40658876180199
14325.0,570,1,245.48000000000002,1,1,1,111,Lost,0.0
14326.0,242,3,940.98,2,3,3,233,Potential,71.28226425177361
14327.0,163,6,1894.93,3,4,4,344,Loyal,120.30711386142465
14328.0,438,1,445.05,1,1,2,112,Lost,0.0
14329.0,17,15,9927.22,5,5,5,555,Champions,663.2774697109361
14330.0,624,1,200.63,1,1,1,111,Lost,0.0
14331.0,124,2,462.65999999999997,3,2,2,322,Potential,26.697727214607408
14332.0,23,5,1943.51,4,4,4,444,Champions,183.089620175965
14333.0,68,1,415.2,3,1,2,312,Lost,0.0
14334.0,17,12,4318.48,5,5,5,555,Champions,331.4679880873282
14336.0,17,4,1614.91,5,3,4,534,Loyal,211.2659720887156
14338.0,161,3,928.1,3,3,3,333,Loyal,73.48947371265
14339.0,243,2,620.27,2,2,3,223,Potential,52.962331209438254
14340.0,219,1,134.7,2,1,1,211,Lost,0.0
14341.0,45,18,4467.32,4,5,5,455,Champions,286.9798399147449
14342.0,21,6,918.44,4,4,3,443,Loyal,86.15539378152059
14343.0,421,4,1088.91,1,3,3,133,At Risk,40.02070890794072
14344.0,127,20,3333.7000000000003,3,5,5,355,Loyal,175.6942930840602
14345.0,39,1,108.97999999999999,4,1,1,411,Lost,0.0
14346.0,121,5,2315.75,3,4,4,344,Loyal,194.506253819376
14347.0,737,1,82.6,1,1,1,111,Lost,0.0
14348.0,260,1,409.57,2,1,2,212,Lost,0.0
14349.0,10,1,133.5,5,1,1,511,Lost,0.0
14350.0,274,3,972.03,2,3,3,233,Potential,61.1090079678882
14351.0,165,1,51.0,3,1,1,311,Lost,0.0
14352.0,157,4,1078.96,3,3,3,333,Loyal,152.12239418389788
14353.0,215,3,376.5,2,3,2,232,Potential,24.854330241903792
14354.0,6,2,163.62,5,2,1,521,Lost,64.49493218323062
14355.0,366,3,1014.45,2,3,3,233,Potential,56.32357113386709
14356.0,80,2,701.23,3,2,3,323,Potential,177.73191787835816
14357.0,43,1,225.77,4,1,1,411,Lost,0.0
14358.0,389,2,400.06,2,2,2,222,Potential,10.318973572875866
14359.0,19,3,912.18,5,3,3,533,Loyal,186.16903494517484
14360.0,32,4,2128.23,4,3,4,434,Loyal,409.3398258731123
14361.0,579,1,214.70999999999998,1,1,1,111,Lost,0.0
14362.0,22,1,161.2,4,1,1,411,Lost,0.0
14363.0,402,2,227.47000000000003,2,2,1,221,Lost,10.260763634147503
14364.0,109,8,3717.35,3,4,5,345,Loyal,429.5117419301422
14365.0,395,2,634.68,2,2,3,223,Potential,33.50294041299572
14366.0,525,1,136.0,1,1,1,111,Lost,0.0
14367.0,8,16,9261.52,5,5,5,555,Champions,1242.9339390305302
14368.0,320,1,155.0,2,1,1,211,Lost,0.0
14369.0,642,2,469.13,1,2,2,122,Lost,4.907230007193929
14370.0,451,6,1175.78,1,4,3,143,At Risk,20.751285092375834
14371.0,295,1,100.5,2,1,1,211,Lost,0.0
14372.0,443,2,860.08,1,2,3,123,Lost,23.261585356177818
14373.0,358,1,76.55,2,1,1,211,Lost,0.0
14374.0,541,1,108.0,1,1,1,111,Lost,0.0
14375.0,185,3,1132.99,3,3,3,333,Loyal,95.50050667788179
14376.0,683,1,215.46,1,1,1,111,Lost,0.0
14377.0,191,2,617.05,3,2,3,323,Potential,66.89127577863664
14378.0,622,1,131.25,1,1,1,111,Lost,0.0
14379.0,44,4,1268.91,4,3,4,434,Loyal,120.52571416865746
14380.0,682,1,48.96,1,1,1,111,Lost,0.0
14381.0,52,2,631.34,4,2,3,423,Potential,42.61806535275149
14382.0,26,2,1246.8,4,2,4,424,Potential,149.3597683127938
14383.0,38,3,1247.69,4,3,4,434,Loyal,311.38971089665347
14384.0,501,1,58.5,1,1,1,111,Lost,0.0
14385.0,9,3,202.11,5,3,1,531,Lost,95.06137510037857
14386.0,297,1,142.4,2,1,1,211,Lost,0.0
14387.0,33,3,1770.56,4,3,4,434,Loyal,511.5980593671516
14388.0,10,16,6701.0,5,5,5,555,Champions,454.276236562024
14389.0,65,5,1898.01,3,4,4,344,Loyal,164.35962351167555
14390.0,10,13,6399.83,5,5,5,555,Champions,632.9110510116566
14391.0,577,1,135.6,1,1,1,111,Lost,0.0
14392.0,432,1,266.4,1,1,1,111,Lost,0.0
14393.0,218,1,67.95,2,1,1,211,Lost,0.0
14394.0,565,1,93.8,1,1,1,111,Lost,0.0
14395.0,2,20,8208.01,5,5,5,555,Champions,601.277255114271
14396.0,65,7,2121.93,3,4,4,344,Loyal,124.60643844358138
14397.0,3,19,2612.96,5,5,4,554,Champions,424.69113178951784
14398.0,401,2,707.79,2,2,3,223,Potential,24.597261446361195
14399.0,394,8,2113.16,2,4,4,244,Potential,18.349011674567414
14400.0,149,3,1732.47,3,3,4,334,Loyal,120.21779589866813
14401.0,4,22,6795.9,5,5,5,555,Champions,410.4533902822094
14402.0,652,1,285.6,1,1,2,112,Lost,0.0
14403.0,130,6,1880.51,3,4,4,344,Loyal,144.0124632210556
14404.0,34,13,2899.11,4,5,5,455,Champions,187.161265871794
14405.0,387,1,195.0,2,1,1,211,Lost,0.0
14406.0,119,1,156.75,3,1,1,311,Lost,0.0
14407.0,107,6,2157.73,3,4,4,344,Loyal,267.6876598145891
14408.0,11,11,4109.77,5,5,5,555,Champions,266.7452281732064
14409.0,71,9,3756.09,3,5,5,355,Loyal,284.4111800071472
14410.0,92,11,2651.14,3,5,4,354,Loyal,229.95090655407506
14411.0,311,1,1063.0,2,1,3,213,Lost,0.0
14412.0,43,3,1426.19,4,3,4,434,Loyal,124.30590537953421
14413.0,362,4,770.37,2,3,3,233,Potential,41.18790993155074
14414.0,92,8,2399.33,3,4,4,344,Loyal,179.41627343275897
14415.0,1,23,12091.6,5,5,5,555,Champions,769.0258215748851
14416.0,22,2,490.22,4,2,2,422,Potential,97.855634471831
14417.0,388,1,604.2,2,1,3,213,Lost,0.0
14418.0,4,3,1937.25,5,3,4,534,Loyal,714.6823145308207
14419.0,11,7,1260.91,5,4,4,544,Champions,137.64330954161238
14420.0,99,4,1639.17,3,3,4,334,Loyal,114.47666406701626
14421.0,57,6,2469.37,4,4,4,444,Champions,122.69036578438045
14422.0,1,19,10271.52,5,5,5,555,Champions,664.3697626660846
14423.0,218,3,916.6099999999999,2,3,3,233,Potential,66.56249776006185
14424.0,18,1,322.08,5,1,2,512,Lost,0.0
14425.0,435,3,661.39,1,3,3,133,At Risk,28.75962918746697
14426.0,24,17,11727.94,4,5,5,455,Champions,858.4688277661467
14427.0,50,4,1263.52,4,3,4,434,Loyal,67.7853831330158
14428.0,7,5,1244.83,5,4,4,544,Champions,167.51684155061048
14429.0,404,1,516.28,2,1,2,212,Lost,0.0
14430.0,512,3,1220.9,1,3,4,134,At Risk,32.528023577445246
14431.0,303,4,2614.2,2,3,4,234,Potential,157.01260843455762
14432.0,10,6,2255.51,5,4,4,544,Champions,663.6322708901996
14433.0,466,1,289.6,1,1,2,112,Lost,0.0
14434.0,22,6,1372.8,4,4,4,444,Champions,377.7701121526117
14435.0,502,1,90.42,1,1,1,111,Lost,0.0
14436.0,99,2,271.70000000000005,3,2,1,321,Lost,15.562683037672766
14437.0,366,5,958.84,2,4,3,243,Potential,22.54166441064975
14438.0,306,1,131.9,2,1,1,211,Lost,0.0
14440.0,8,13,6638.7300000000005,5,5,5,555,Champions,394.8609869072061
14441.0,1,11,4611.6900000000005,5,5,5,555,Champions,314.8502309165366
14443.0,54,5,2386.47,4,4,4,444,Champions,241.69911950109073
14444.0,456,1,132.04,1,1,1,111,Lost,0.0
14445.0,456,1,221.65,1,1,1,111,Lost,0.0
14446.0,1,5,1241.31,5,4,4,544,Champions,147.0619397515459
14447.0,19,6,1711.73,5,4,4,544,Champions,159.12682851736167
14448.0,9,2,375.35,5,2,2,522,Potential,69.25484655458378
14449.0,19,8,2482.8,5,4,4,544,Champions,260.5261317737538
14450.0,181,7,1128.44,3,4,3,343,Loyal,73.00476124956211
14451.0,60,12,3308.77,4,5,5,455,Champions,230.41056781074911
14452.0,11,4,665.59,5,3,3,533,Loyal,64.73677838786934
14453.0,190,1,119.93,3,1,1,311,Lost,0.0
14454.0,376,5,977.3,2,4,3,243,Potential,42.44973528960816
14455.0,432,4,628.21,1,3,3,133,At Risk,4.322120567390386
14456.0,5,9,3062.4,5,5,5,555,Champions,721.357704069228
14457.0,311,1,113.64,2,1,1,211,Lost,0.0
14458.0,381,1,237.42,2,1,1,211,Lost,0.0
14459.0,155,2,5375.741,3,2,5,325,Potential,273.50482794976466
14460.0,110,9,1093.5,3,5,3,353,Loyal,66.2831049335347
14461.0,148,13,6713.5,3,5,5,355,Loyal,419.5062450565975
14462.0,66,12,2270.01,3,5,4,354,Loyal,214.791002595606
14463.0,98,4,786.5699999999999,3,3,3,333,Loyal,63.527247413209146
14464.0,568,2,111.0,1,2,1,121,Lost,1.7723292630703789
14465.0,247,11,3946.03,2,5,5,255,Potential,176.28702485692403
14466.0,29,13,4646.9,4,5,5,455,Champions,306.3849336866418
14467.0,18,12,2220.9900000000002,5,5,4,554,Champions,145.9161853840296
14468.0,734,1,204.24,1,1,1,111,Lost,0.0
14469.0,416,4,2112.21,1,3,4,134,At Risk,80.51843655290573
14470.0,12,3,712.04,5,3,3,533,Loyal,74.55827342430123
14471.0,591,2,400.95,1,2,2,122,Lost,9.74723097008206
14472.0,104,9,2228.22,3,5,4,354,Loyal,143.06065946206195
14473.0,74,2,234.34000000000003,3,2,1,321,Lost,43.32753722980838
14474.0,46,2,1278.08,4,2,4,424,Potential,94.52282899779193
14475.0,72,4,1151.15,3,3,3,333,Loyal,131.66519456635226
14476.0,257,1,215.7,2,1,1,211,Lost,0.0
14477.0,20,7,1969.6,4,4,4,444,Champions,141.88697164460726
14478.0,382,4,1276.66,2,3,4,234,Potential,60.07181926950156
14479.0,254,4,1299.11,2,3,4,234,Potential,74.89208232535164
14480.0,11,4,1299.52,5,3,4,534,Loyal,91.32262266225963
14481.0,165,5,2311.4900000000002,3,4,4,344,Loyal,158.1242227947861
14482.0,18,12,4357.91,5,5,5,555,Champions,394.5650141980711
14483.0,282,2,257.1,2,2,1,221,Lost,16.971064572851915
14484.0,50,4,1070.98,4,3,3,433,Loyal,57.50188306487823
14485.0,39,1,165.75,4,1,1,411,Lost,0.0
14486.0,512,2,175.5,1,2,1,121,Lost,2.9980334995880646
14487.0,27,7,1453.61,4,4,4,444,Champions,178.32782857752298
14488.0,68,1,1064.28,3,1,3,313,Lost,0.0
14489.0,207,4,1574.93,2,3,4,234,Potential,105.39972017158739
14490.0,406,2,1273.47,2,2,4,224,Potential,42.9968680224827
14491.0,175,2,468.13,3,2,2,322,Potential,45.090869319633725
14492.0,430,7,1921.91,1,4,4,144,At Risk,9.089297770777147
14493.0,7,10,5130.15,5,5,5,555,Champions,366.2922270331485
14494.0,26,3,401.46,4,3,2,432,Potential,29.777003570444695
14495.0,51,3,174.8,4,3,1,431,Lost,13.93253765815946
14496.0,312,7,2668.23,2,4,4,244,Potential,79.98773945094038
14497.0,309,2,697.0600000000001,2,2,3,223,Potential,59.979891683202474
14498.0,43,10,3911.27,4,5,5,455,Champions,324.55993431780786
14499.0,26,7,2138.9700000000003,4,4,4,444,Champions,196.1422217657657
14500.0,88,3,356.85,3,3,2,332,Potential,18.782610164929743
14501.0,184,2,251.21,3,2,1,321,Lost,40.71836681261435
14502.0,20,11,2470.67,4,5,4,454,Champions,332.34539737640887
14503.0,3,6,3543.26,5,4,5,545,Champions,679.7599885537613
14504.0,47,4,673.26,4,3,3,433,Loyal,100.32264131562584
14505.0,17,19,12001.84,5,5,5,555,Champions,750.639040529141
14506.0,17,7,3290.67,5,4,5,545,Champions,261.65121681508697
14507.0,24,11,3284.43,4,5,5,455,Champions,222.40151606138346
14508.0,22,5,874.94,4,4,3,443,Loyal,65.91135985417743
14509.0,534,1,110.95,1,1,1,111,Lost,0.0
14510.0,376,3,1007.28,2,3,3,233,Potential,42.591285570626184
14511.0,11,5,1314.81,5,4,4,544,Champions,336.75601871644784
14512.0,188,7,1223.47,3,4,4,344,Loyal,74.15927813266764
14513.0,101,6,788.01,3,4,3,343,Loyal,48.84757973023322
14514.0,61,9,4598.9800000000005,3,5,5,355,Loyal,270.0867337015249
14515.0,18,12,3749.2599999999998,5,5,5,555,Champions,322.7470092424357
14516.0,516,1,163.92,1,1,1,111,Lost,0.0
14517.0,33,2,330.45,4,2,2,422,Potential,36.068553317284305
14518.0,64,1,174.37,3,1,1,311,Lost,0.0
14519.0,684,2,206.09,1,2,1,121,Lost,1.591794023234986
14520.0,2,2,270.6,5,2,1,521,Lost,31.846158107280047
14521.0,491,1,199.45000000000002,1,1,1,111,Lost,0.0
14522.0,24,8,1758.6200000000001,4,4,4,444,Champions,122.10407443756844
14523.0,108,1,241.09,3,1,1,311,Lost,0.0
14524.0,32,13,2933.71,4,5,5,455,Champions,258.9535656797472
14525.0,20,17,8240.64,4,5,5,455,Champions,529.2466667888883
14526.0,389,1,262.4,2,1,1,211,Lost,0.0
14527.0,3,122,27792.3,5,5,5,555,Champions,1668.38782726743
14528.0,37,1,364.21999999999997,4,1,2,412,Lost,0.0
14529.0,60,3,620.04,4,3,3,433,Loyal,174.2328368135867
14530.0,26,16,6197.4,4,5,5,455,Champions,426.23802662851864
14531.0,480,1,376.34,1,1,2,112,Lost,0.0
14532.0,236,11,3859.1800000000003,2,5,5,255,Potential,165.9690548952399
14533.0,25,11,3466.37,4,5,5,455,Champions,245.34808144538388
14534.0,3,26,6271.11,5,5,5,555,Champions,435.65380577568055
14535.0,60,9,6030.7300000000005,4,5,5,455,Champions,436.162505120473
14536.0,260,1,171.8,2,1,1,211,Lost,0.0
14537.0,58,2,641.4,4,2,3,423,Potential,57.5143709438638
14538.0,65,5,1370.8400000000001,3,4,4,344,Loyal,80.05379133578383
14539.0,16,2,537.48,5,2,2,522,Potential,353.66979639052545
14540.0,10,11,3795.34,5,5,5,555,Champions,256.2334918227221
14541.0,59,14,2499.68,4,5,4,454,Champions,162.13524405482048
14542.0,186,1,103.25,3,1,1,311,Lost,0.0
14543.0,29,39,14906.77,4,5,5,455,Champions,925.2329859545856
14544.0,24,3,2982.43,4,3,5,435,Loyal,303.4898131693037
14545.0,674,1,349.25,1,1,2,112,Lost,0.0
14546.0,5,11,5197.9,5,5,5,555,Champions,327.2759664587299
14547.0,4,8,4007.54,5,4,5,545,Champions,1335.0475461323317
14548.0,151,9,2627.49,3,5,4,354,Loyal,145.8748939157291
14549.0,311,4,916.5500000000001,2,3,3,233,Potential,43.558342887172095
14550.0,11,4,1353.31,5,3,4,534,Loyal,136.09985779918435
14551.0,18,7,880.04,5,4,3,543,Loyal,64.66504710582107
14552.0,152,3,511.28000000000003,3,3,2,332,Potential,39.534965985699536
14553.0,19,9,1841.54,5,5,4,554,Champions,139.58764196236567
14554.0,10,4,2381.04,5,3,4,534,Loyal,939.3381699915387
14555.0,57,6,2315.63,4,4,4,444,Champions,160.35483487842842
14556.0,596,3,835.34,1,3,3,133,At Risk,7.057065867093933
14557.0,85,1,788.38,3,1,3,313,Lost,0.0
14558.0,654,3,655.5,1,3,3,133,At Risk,3.162169473521019
14559.0,390,1,75.6,2,1,1,211,Lost,0.0
14560.0,7,44,6114.03,5,5,5,555,Champions,372.37572502121384
14561.0,76,3,1080.76,3,3,3,333,Loyal,234.095450231668
14562.0,4,26,6729.400000000001,5,5,5,555,Champions,466.9847151469347
14563.0,510,2,679.44,1,2,3,123,Lost,7.825175820302583
14565.0,96,5,3859.2200000000003,3,4,5,345,Loyal,357.3554745024588
14567.0,57,2,1530.3600000000001,4,2,4,424,Potential,337.33030861851023
14569.0,1,4,598.98,5,3,3,533,Loyal,44.33589402061164
14570.0,281,3,613.75,2,3,3,233,Potential,33.072482702595906
14571.0,425,1,161.65,1,1,1,111,Lost,0.0
14572.0,3,11,5615.18,5,5,5,555,Champions,430.86116170356144
14573.0,180,13,2621.42,3,5,4,354,Loyal,147.43231626508955
14574.0,733,1,143.70000000000002,1,1,1,111,Lost,0.0
14575.0,488,1,460.71,1,1,2,112,Lost,0.0
14576.0,372,1,70.80000000000001,2,1,1,211,Lost,0.0
14577.0,13,7,1374.25,5,4,4,544,Champions,88.4839917815664
14578.0,3,1,168.63,5,1,1,511,Lost,0.0
14579.0,432,1,105.56,1,1,1,111,Lost,0.0
14580.0,518,1,14.850000000000001,1,1,1,111,Lost,0.0
14581.0,17,2,433.8,5,2,2,522,Potential,25.47307791765425
14582.0,41,1,114.11,4,1,1,411,Lost,0.0
14583.0,6,8,1781.03,5,4,4,544,Champions,130.18333725844937
14584.0,169,8,1747.91,3,4,4,344,Loyal,113.28347631408506
14585.0,50,5,1143.27,4,4,3,443,Loyal,120.61634273007819
14586.0,277,1,237.36,2,1,1,211,Lost,0.0
14587.0,19,9,1601.14,5,5,4,554,Champions,190.19982227791252
14588.0,578,1,135.39,1,1,1,111,Lost,0.0
14589.0,372,1,79.5,2,1,1,211,Lost,0.0
14590.0,425,20,3006.62,1,5,5,155,At Risk,0.032621020923074166
14591.0,15,4,1447.14,5,3,4,534,Loyal,441.9448604732295
14592.0,35,3,570.46,4,3,2,432,Potential,144.91214487065668
14593.0,22,12,3712.0099999999998,4,5,5,455,Champions,243.0667219983368
14594.0,7,2,634.83,5,2,3,523,Potential,31.111246893993435
14595.0,20,8,2164.45,4,4,4,444,Champions,153.12908760676223
14596.0,627,1,229.47,1,1,1,111,Lost,0.0
14597.0,11,6,2201.54,5,4,4,544,Champions,268.70563589567524
14598.0,44,2,384.04,4,2,2,422,Potential,38.894465058829994
14599.0,390,2,474.54,2,2,2,222,Potential,27.91374829302751
14600.0,306,2,865.1700000000001,2,2,3,223,Potential,50.70855737015518
14601.0,11,1,213.96,5,1,1,511,Lost,0.0
14602.0,656,1,205.35999999999999,1,1,1,111,Lost,0.0
14603.0,275,1,660.0,2,1,3,213,Lost,0.0
14604.0,633,1,143.85999999999999,1,1,1,111,Lost,0.0
14605.0,374,4,937.16,2,3,3,233,Potential,55.88569617474383
14606.0,1,192,30861.06,5,5,5,555,Champions,1898.0290283044324
14607.0,16,22,24137.63,5,5,5,555,Champions,1505.1648163121765
14608.0,4,11,3352.94,5,5,5,555,Champions,224.14195740733814
14609.0,72,10,1486.2,3,5,4,354,Loyal,108.51064618736574
14610.0,396,2,24.35,2,2,1,221,Lost,1.0329831445880253
14611.0,444,2,604.3299999999999,1,2,3,123,Lost,26.93627497876476
14612.0,415,1,877.7,1,1,3,113,Lost,0.0
14613.0,680,1,76.32000000000001,1,1,1,111,Lost,0.0
14614.0,386,1,295.13,2,1,2,212,Lost,0.0
14615.0,394,5,951.76,2,4,3,243,Potential,13.124167613217388
14616.0,243,5,527.78,2,4,2,242,Potential,39.55303180832585
14617.0,403,2,190.47000000000003,2,2,1,221,Lost,5.472554226847851
14618.0,9,7,1342.32,5,4,4,544,Champions,111.1299163739612
14619.0,246,2,1291.24,2,2,4,224,Potential,60.94082762314983
14620.0,206,2,412.78000000000003,2,2,2,222,Potential,36.556716262271976
14621.0,1,9,3000.57,5,5,5,555,Champions,191.52930317887163
14622.0,185,1,320.58000000000004,3,1,2,312,Lost,0.0
14623.0,32,10,2059.58,4,5,4,454,Champions,150.69811924568188
14624.0,57,6,814.07,4,4,3,443,Loyal,51.78841118709994
14625.0,196,11,4497.88,2,5,5,255,Potential,236.90090255938236
14626.0,24,11,5410.92,4,5,5,455,Champions,350.60119779107475
14627.0,379,1,462.75,2,1,2,212,Lost,0.0
14628.0,91,5,1998.0,3,4,4,344,Loyal,139.80743845774165
14629.0,4,2,959.01,5,2,3,523,Potential,269.46177866462045
14630.0,484,1,338.65,1,1,2,112,Lost,0.0
14631.0,51,6,2025.69,4,4,4,444,Champions,187.4648308536357
14632.0,263,1,114.56,2,1,1,211,Lost,0.0
14633.0,266,1,344.90000000000003,2,1,2,212,Lost,0.0
14634.0,438,4,2124.46,1,3,4,134,At Risk,7.918806084196808
14635.0,454,1,215.22,1,1,1,111,Lost,0.0
14636.0,36,2,609.85,4,2,3,423,Potential,96.42550387817016
14637.0,677,1,106.67999999999999,1,1,1,111,Lost,0.0
14638.0,51,1,443.6,4,1,2,412,Lost,0.0
14639.0,52,9,4978.96,4,5,5,455,Champions,348.3371050918881
14640.0,24,10,3667.06,4,5,5,455,Champions,254.46219261120697
14641.0,22,1,110.46,4,1,1,411,Lost,0.0
14642.0,59,1,96.12,4,1,1,411,Lost,0.0
14643.0,170,5,1679.89,3,4,4,344,Loyal,104.51889302865744
14644.0,68,7,2247.72,3,4,4,344,Loyal,148.1278064718488
14645.0,157,3,876.89,3,3,3,333,Loyal,66.16477867959021
14647.0,201,2,519.97,2,2,2,222,Potential,40.650116035496076
14648.0,416,15,4546.86,1,5,5,155,At Risk,2.87727647014353
14649.0,5,9,3775.31,5,5,5,555,Champions,254.0684319304813
14650.0,589,1,62.5,1,1,1,111,Lost,0.0
